timestamp,time_index,ch0_mean,ch0_std,ch0_rms,ch0_peak2peak,ch0_kurtosis,ch0_skew,ch0_crest_factor,ch1_mean,ch1_std,ch1_rms,ch1_peak2peak,ch1_kurtosis,ch1_skew,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_peak2peak,ch2_kurtosis,ch2_skew,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_peak2peak,ch3_kurtosis,ch3_skew,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_peak2peak,ch4_kurtosis,ch4_skew,ch4_crest_factor,ch5_mean,ch5_std,ch5_rms,ch5_peak2peak,ch5_kurtosis,ch5_skew,ch5_crest_factor,ch6_mean,ch6_std,ch6_rms,ch6_peak2peak,ch6_kurtosis,ch6_skew,ch6_crest_factor,ch7_mean,ch7_std,ch7_rms,ch7_peak2peak,ch7_kurtosis,ch7_skew,ch7_crest_factor,anomaly_score,predicted_anomaly,status,true_label,excluded_from_eval
2003.10.22.12.54.13,10,-0.09535458984375,0.08103763321143738,0.12513830668816506,0.845,0.6840056333647659,-0.0668507233813892,4.451075092361612,-0.0956630859375,0.07127983452019926,0.11929895565474369,0.855,1.128121060730873,0.059930410418634,4.300121465309756,-0.09481127929687501,0.0893220788453887,0.1302597883123256,0.954,0.04256114490302787,-0.07835645185661107,4.590825823900217,-0.09444575195312502,0.0765797900535736,0.12159138253445688,0.6890000000000001,0.154479287227673,-0.0434088580951644,3.6351260326754233,-0.093454931640625,0.09109631064205062,0.13050809193512436,0.855,0.25681166688630697,0.021062015761940528,3.5553350993029205,-0.0944638671875,0.09299938603988125,0.13256058240597957,0.9590000000000001,0.47069080842903377,-0.03205910694060663,5.009030497213991,-0.115056298828125,0.05868159418810618,0.12915680933069065,0.615,0.7561591373695737,0.016663047891416906,3.0041002252275537,-0.092962255859375,0.06527337263378707,0.11358958662418456,0.771,1.3222388292336138,-0.049534965602369946,4.102488739058261,0.37574998900493045,1,WATCH,0,False
2003.10.22.12.59.13,11,-0.09508901367187499,0.08085373583236952,0.12481685430718333,0.913,0.7326360747827283,-0.06664184408240201,4.462538357433545,-0.095622021484375,0.07055950124700501,0.11883692275124082,0.9279999999999999,1.1422035321071826,0.10544428163691577,4.131712506792198,-0.094641552734375,0.09010842146588403,0.13067727852632557,0.794,0.031121508015379273,-0.07899660706096734,4.094055263725298,-0.095257861328125,0.07672991365897386,0.12231737323422981,0.8859999999999999,0.2479108288559031,0.003254907117873998,4.749938497186518,-0.09306601562499998,0.0927911525183692,0.1314210076433749,0.966,0.392492827569769,0.02923810929910533,4.474170534406505,-0.09431865234375,0.09498893553854745,0.13386151819954642,0.962,0.5825936426749934,0.0075979381945674935,4.781060372002927,-0.07744228515625,0.059235889579792006,0.09749973407415659,0.652,0.8080527098370713,0.08132507582391273,4.010267348038224,-0.09254765625,0.0663018419979365,0.11384640060049109,0.887,1.5207373215173217,0.015719081220763594,4.743232962585825,0.3518025156268619,1,WATCH,0,False
2003.10.22.13.04.13,12,-0.09498481445312498,0.07993186010367544,0.12414192376601921,0.906,0.7467365632654364,-0.05263702364471047,4.4465236501441785,-0.09543662109375,0.06996898787580283,0.11833768592530552,1.026,1.4434270237143307,0.05822713538579069,4.520960468482465,-0.09476684570312499,0.08861727688278806,0.12974504540305432,0.862,0.16629485120793586,-0.057972240540473965,4.609039197930887,-0.095297998046875,0.0757993394382394,0.12176718889346023,0.826,0.3699623615161003,-0.03537142284239011,4.754975500884675,-0.092808203125,0.09067546941163988,0.1297513133664261,0.9710000000000001,0.40498158276511553,0.04945282187393497,4.19263578830766,-0.093078759765625,0.0940320652487554,0.132309050387542,1.138,0.8065066623652393,-0.07678896560338465,5.925520572505145,-0.091821240234375,0.05923907820639235,0.109272176444518,0.652,0.7884789413141546,0.032368233192219334,3.706341478479064,-0.09272641601562501,0.06557107833422346,0.11356828140381285,0.855,1.4146504749560913,0.0518548926213663,3.8919317483407885,0.3750077536001121,1,WATCH,0,False
2003.10.22.13.09.13,13,-0.0953294921875,0.07999905656997384,0.12444903026063521,1.043,1.0712043925673154,-0.02840211977510213,5.006065524940155,-0.09530507812499998,0.07028821312211704,0.11842082089021551,0.888,1.367765721692348,0.09739426671031079,4.078674648335491,-0.095287109375,0.08840862265862016,0.12998352885438025,0.8879999999999999,0.05309226258896338,-0.07305401503784051,4.485183662409499,-0.095353515625,0.0761799398124459,0.12204784378216192,0.76,0.16462692574483295,-0.026629638507482803,4.424494388969488,-0.09402192382812499,0.09210707645462228,0.1316200429013734,1.052,0.4837270756600365,0.005325322735283263,4.953652845171627,-0.09474892578125,0.0950731936828104,0.13422470373873058,1.013,0.7155497145719463,0.00872210747926742,4.3434627438985745,-0.091427685546875,0.05820683121685435,0.10838384051492927,0.599,0.67574170359803,0.012298159874738606,3.45069890698774,-0.09365859375,0.06623443319747827,0.1147123895846423,0.8420000000000001,1.175094327920732,-0.03977482615120405,4.576663444122753,0.30002272107200434,1,WATCH,0,False
2003.10.22.13.14.13,14,-0.0955779296875,0.08005853620902993,0.12467762374733186,0.9709999999999999,0.8285647243164167,-0.08712679298108152,5.518231574530818,-0.095272119140625,0.07052151865743839,0.11853295440212766,0.984,1.107648204905292,0.06793247792911979,4.656932772698119,-0.0946029296875,0.08900871210876317,0.12989328364745711,0.967,0.07337023346576288,-0.06476719504884233,4.3805190231722895,-0.09469956054687499,0.07514120639332576,0.12088923718022057,0.74,0.15480853066373523,-0.02380582082605201,4.243553950425085,-0.09300878906250001,0.09237205636853811,0.13108482612653916,0.952,0.3609694631001852,0.004168120732406376,4.39410126267379,-0.09264960937500001,0.09513297683294375,0.1327939509105648,0.914,0.5334453430242361,0.0057021986046164935,4.232120485506908,-0.091812060546875,0.05867975588759368,0.10896223296578784,0.718,0.968683251539527,0.02833668960950941,3.7444166560729766,-0.09278496093750002,0.06540496332046673,0.11352029863916409,0.791,1.4147457471166618,0.0009647647500227805,3.999284757372649,0.29068312516576883,1,HEALTHY,0,False
2003.10.22.13.19.13,15,-0.09571601562500001,0.08580673470108426,0.12854707840782498,0.966,0.7532172643026689,-0.0021325152049248485,4.574199641741581,-0.09517177734375,0.07817703319957803,0.1231637760165555,1.059,1.08087482533929,0.076855684768852,4.855323694522143,-0.09467880859375,0.08969405496596082,0.13041894146545105,0.861,0.2719626341466439,-0.10426223899439595,4.845921864558466,-0.095047998046875,0.0760426239366572,0.12172346769580066,0.864,0.38914235992960533,-0.09729991229365716,4.91277492598603,-0.092300537109375,0.09210418247505926,0.13039390162150272,0.974,0.41063081235855625,0.048260798323384556,4.194981461539429,-0.09116142578125,0.09526511176628172,0.13185540212790867,1.1909999999999998,0.7117516465750118,0.011646569594641717,5.369518340349773,-0.09264643554687499,0.05896280807694043,0.10981791637005035,0.661,0.7806147264235688,-0.04796751997058865,3.797194608891019,-0.092947265625,0.06579584719530704,0.1138783899399377,1.004,1.726877972280512,0.051954704010420384,5.040464659736951,0.3824168477061765,1,WATCH,0,False
2003.10.22.13.24.13,16,-0.095774072265625,0.08282983180435033,0.1266232757240079,1.05,0.9998469865609843,-0.031232387972015937,4.841132062766361,-0.09507109374999999,0.07077693091385752,0.11852378164911145,0.9790000000000001,1.1289841494096962,0.07785056897722245,4.345119543389635,-0.09551972656249999,0.09035157514063594,0.1314816538265653,0.845,0.09057896576805069,-0.05526675653512598,4.418867447213471,-0.09527041015625,0.07612516050519136,0.12194872329500318,0.779,0.25245041805075275,-0.05879381928634346,4.608494331182784,-0.09309150390625,0.09162187561864737,0.13061621718380245,0.9380000000000001,0.32281172917108725,0.032405268327393835,4.134249265848167,-0.09363442382812501,0.09540875875222715,0.1336796041745547,1.054,0.6611956639166943,0.06097529141297226,4.854891694267406,-0.093312109375,0.059540149021904014,0.11068956184556203,0.623,0.7860835945700075,-0.013096122778581815,3.396887599253563,-0.09185107421875001,0.06573425569589214,0.11294960029602251,0.749,1.3456919098802071,0.052031879053150355,3.9752243374323073,0.21214424615334307,1,HEALTHY,0,False
2003.10.22.13.29.13,17,-0.09572163085937499,0.08397073174576022,0.12733308448434316,0.887,1.0271087500273168,-0.009870468712416702,4.0680707775023945,-0.095920849609375,0.07268609020868462,0.12034981138169423,1.018,1.9698055862905992,0.15802551311809776,4.420447310156065,-0.09525107421874998,0.09099347100987071,0.1317291877537017,1.1500000000000001,0.39871064494929565,-0.0731033073704494,6.133796266251513,-0.09552250976562501,0.07656363953966956,0.12241952773754837,0.9179999999999999,0.46654976886786015,-0.0723226552817545,5.023708319790944,-0.09359721679687501,0.09230473965597273,0.1314557110021399,0.855,0.35536739791401883,0.022616292038683313,4.1078473950151135,-0.093560888671875,0.09482510218031477,0.1332120110672387,0.876,0.5163733399112505,0.00976572612465262,3.8284836022975264,-0.094391748046875,0.060443056559063464,0.11208552620899308,0.727,0.9208847600321457,-0.0498062935784495,3.7025297916360485,-0.092665625,0.06686072869043251,0.11426843438875083,0.837,1.7535774648909133,-0.005292712694643065,4.568190706316253,0.3811396266641052,1,WATCH,0,False
2003.10.22.13.34.13,18,-0.094564599609375,0.08314437524862532,0.12591842849545742,0.9750000000000001,0.9371943777669682,-0.06804393241270948,5.122363800968726,-0.09507026367187499,0.07165901511869975,0.1190519612707908,0.996,1.3040166323876017,0.04588946117941354,4.309042829064788,-0.09545927734375001,0.09007715606517708,0.13124925781040153,0.806,-0.02107580232847006,-0.0527461242971648,4.243833521745505,-0.09578916015625001,0.07768998688496019,0.12333408801148611,0.72,0.16451801641201946,-0.0434860209644338,3.762139141587423,-0.09275063476562499,0.09262395924783992,0.13107966309146463,0.857,0.2786704710532337,-0.028136914126246873,4.134890090629878,-0.09306298828125001,0.09608036511077679,0.13376156528560904,0.959,0.5291507592571354,0.0075844067942922875,4.470641463585929,-0.0923529296875,0.06004357834115719,0.1101557757081988,0.708,0.8189660213579235,0.0005006056192338938,4.076045918730536,-0.09273554687499999,0.06643070789374014,0.11407418904146875,0.862,1.3241084878194176,0.0054397907968829875,4.514605839650414,0.23066200595741787,1,HEALTHY,0,False
2003.10.22.13.39.13,19,-0.09601630859375002,0.08215099312564499,0.12636422431804026,0.8919999999999999,0.8243901710111494,-0.10298059096885875,4.756092978400049,-0.09567958984375,0.07175339967329439,0.11959571178492877,0.962,1.4066477494168836,0.11733175500600354,4.080413860302781,-0.094619873046875,0.09000474806042946,0.1305901031810149,0.783,0.06844762902132784,-0.08607052406825516,3.9053495446976827,-0.094947705078125,0.07712675272526563,0.12232580547679577,0.7370000000000001,0.14636120486525028,-0.07962835033675945,3.8094987250126593,-0.09285986328125,0.09318304498898289,0.13155240051793526,0.827,0.2689837095840808,-0.007852345196099703,3.7475560921656204,-0.092909912109375,0.09558356812496638,0.13329842558587057,0.959,0.4893310711782246,0.04138428469191653,4.2461116664531335,-0.015860693359374997,0.060187498198238834,0.06224224074696479,0.583,0.6532393762715443,-0.026809101590352147,5.012673005594107,-0.092426123046875,0.06540568047417249,0.11322760820473787,0.855,1.146572830310129,-0.009957925158128489,4.486538292687731,0.43097272725772595,-1,WATCH,0,False
2003.10.22.13.44.13,20,-0.09529311523437499,0.08311305818510863,0.12644587083789302,0.9450000000000001,1.0541880614993007,-0.06507527255351925,4.863741266715197,-0.094702685546875,0.07125172580568023,0.11851332026434044,1.04,2.17191845779875,0.2208401207394646,4.8433374300855805,-0.095977880859375,0.09020023054749773,0.131711181017703,0.9480000000000001,0.23106417292143844,-0.10481212097028772,5.0641106916378655,-0.09616279296875,0.0766227521999786,0.1229566139182842,0.734,0.2974151817710009,-0.05515522500963783,3.7492899756199876,-0.09250917968750001,0.09289593268956714,0.13110149746177102,0.899,0.3665577092103054,0.04041344594590496,4.248616612197129,-0.092468798828125,0.09484486512484148,0.13246141776859263,1.177,0.6251830335235411,0.03620718180250039,5.586532384039288,-0.09282641601562501,0.06068119975219667,0.11090063802193328,0.586,0.8368523599656434,0.06251107333272737,3.408456495311067,-0.09245209960937499,0.06617839770453858,0.11369683832421144,0.801,1.3359711603714413,0.008564124474677881,4.661519245492844,0.28026001868031963,1,HEALTHY,0,False
2003.10.22.13.49.13,21,-0.09546318359375,0.08409170154986895,0.12721884173111406,0.9329999999999999,0.8575085587420457,-0.024768822979368263,4.511910281443917,-0.0957056640625,0.07383331024878538,0.12087568753036114,1.0230000000000001,1.3889078921789277,0.12089902959234992,4.260575559254992,-0.094673193359375,0.09105221922146664,0.13135265572502,0.952,0.06274868991302096,-0.05992187142952712,4.514564221993462,-0.094673486328125,0.07759536521774484,0.12240959814000239,0.769,0.3187015712089494,-0.06128422956633022,4.150001370145746,-0.092990673828125,0.09130628647651756,0.13032307304978893,0.908,0.3374088036480609,-0.00377331110525322,4.289340229004869,-0.09248310546875001,0.0960915752178934,0.1333668460487838,0.947,0.5768655495441553,-0.009367759276039838,4.521363576217666,-0.092206005859375,0.061457859141510765,0.11081072135311129,0.679,1.109422963527849,0.016987769194936192,3.92561292524955,-0.09343740234375,0.06556965663015121,0.11414871014314508,0.837,1.3961360471294313,0.04795797777429181,4.616784537811509,0.14055272901204238,1,HEALTHY,0,False
2003.10.22.13.54.13,22,-0.094581591796875,0.08368681841935253,0.12628998805916633,0.972,0.9445600645425563,-0.0014135863755714818,4.67970588233106,-0.0952634765625,0.07216239494475993,0.11950958627213759,0.906,1.1224483093665043,0.11505215289297102,4.66071398432963,-0.09502216796874999,0.0915411797745619,0.13194316958448438,0.908,0.09024922432152982,-0.05173176354675761,4.1229872051214596,-0.09459218750000001,0.07681393914881982,0.12185262895643142,0.889,0.41055789353935257,-0.026154463314946103,5.350725754412107,-0.092617333984375,0.09277409191780651,0.13109158129165607,1.05,0.3662469863614981,0.053991334998864944,4.546439932507971,-0.09338588867187499,0.09522096201735752,0.1333714954949028,0.94,0.6656499818946573,-0.052108558147197934,4.55869522752136,-0.0893546875,0.060268332090969164,0.10778001684565651,0.628,0.8801095809486985,-0.0034548720199736034,3.5349781077284566,-0.09289931640625,0.06614226735441339,0.11403982865442779,0.901,1.5440600189242089,-0.04772885259348532,4.989484873080854,0.2442454223718386,1,HEALTHY,0,False
2003.10.22.13.59.13,23,-0.09491059570312499,0.08551124038090592,0.12775051235984586,0.9650000000000001,1.0722686472586407,-0.10165544344005868,4.970625857149918,-0.09577880859374999,0.07349764957010906,0.12072897194944032,0.8420000000000001,0.9581837621242197,0.0411563006318488,4.32373432467069,-0.09407084960937499,0.09171415506942467,0.13138040564075043,0.984,0.20897130396571617,-0.09129605546226344,4.909407889664329,-0.09493271484374999,0.07759132827003123,0.12260764482817742,0.791,0.3314377557115482,-0.06376497383707792,4.4206052629064025,-0.09259809570312501,0.0927777873126929,0.13108060553142245,0.866,0.4029923677269731,0.03031994702425748,3.982282488578121,-0.09259833984375,0.09693586745672435,0.13405601419334476,1.148,0.5832473353989269,0.00564947804734034,5.318672230338451,-0.13276210937500002,0.06175453274295367,0.14642199288358287,0.8109999999999999,1.1719893006385096,-0.04369171927887269,3.0869679554175713,-0.093603564453125,0.06761331574335265,0.11546942341650722,0.769,1.4565099119007323,-0.052966391358643956,4.2262270440179295,0.3483963290546982,1,WATCH,0,False
2003.10.22.14.04.13,24,-0.093411767578125,0.08395173422796863,0.12559320046066635,0.908,0.7102407078373534,0.00853415082816195,4.060729387652824,-0.093835986328125,0.07276061660012965,0.11874047186281148,0.96,1.2897611499744404,0.10162340938565596,4.135068627378237,-0.094018212890625,0.09143929963587862,0.1311509430886674,0.7929999999999999,0.06700509968574542,-0.0688837922627859,3.850525113331316,-0.09403515625,0.07837306388641659,0.12241302117792148,0.659,0.11006858804066733,-0.0621499553117975,3.5290363381531824,-0.09203129882812501,0.094211136440273,0.13170230899023516,0.9279999999999999,0.3039457463669879,0.036823324792260435,3.7812548908077486,-0.091671875,0.09719898671065519,0.13360904042613939,0.983,0.5893691494806963,-0.018076373242615,4.528136704450407,-0.229082763671875,0.06175658125179043,0.23726101226171384,0.8380000000000001,1.3586884416051932,-0.06438059038736571,2.7901760752405975,-0.09209165039062499,0.06664058688898998,0.11367427102285778,0.7230000000000001,1.3433383698166983,0.033936301650631405,3.9762735747749924,0.5210814986728086,-1,WATCH,0,False
